"codcli","Cliente","codven","Comercial","Cidade","status","Vendas","Frequencia","Ult_Compra"
"45267","Cliente_45267","51","Eraldo","RECIFE - PE - Brasil","A","52.00","1","2024-10-09"
"45467","Cliente_45467","34","Denny","RECIFE - PE - Brasil","A","51.00","2","2025-02-17"
"182943","Cliente_182943","48","Flavio","MORENO - PE - Brasil","I","50.00","1","2024-08-25"
"33171","Cliente_33171","38","Junior","RECIFE - PE - Brasil","A","50.00","1","2024-12-22"
"42351","Cliente_42351","19","Evandro","RECIFE - PE - Brasil","A","50.00","1","2024-12-14"
"32852","Cliente_32852","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-12-01"
"44624","Cliente_44624","51","Eraldo","RECIFE - PE - Brasil","I","50.00","1","2024-08-11"
"45244","Cliente_45244","34","Denny","RECIFE - PE - Brasil","A","50.00","1","2024-10-06"
"22441","Cliente_22441","19","Evandro","RECIFE - PE - Brasil","I","50.00","1","2024-08-29"
"16059","Cliente_16059","25","Gilmar","GRAVATA - PE - Brasil","A","50.00","1","2025-02-23"
"22480","Cliente_22480","28","Rodrigues","ITAMBE - PE - Brasil","A","50.00","1","2024-11-22"
"12364","Cliente_12364","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-11-09"
"13804","Cliente_13804","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","I","50.00","1","2024-09-02"
"46074","Cliente_46074","28","Rodrigues","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-12-20"
"13783","Cliente_13783","19","Evandro","RECIFE - PE - Brasil","A","50.00","1","2025-02-13"
"45727","Cliente_45727","41","Edson","FEIRA NOVA - PE - Brasil","A","50.00","1","2024-11-17"
"22952","Cliente_22952","51","Eraldo","RECIFE - PE - Brasil","I","50.00","1","2024-08-14"
"44323","Cliente_44323","8","Jonas","RECIFE - PE - Brasil","I","50.00","1","2024-07-14"
"4613","Cliente_4613","25","Gilmar","RECIFE - PE - Brasil","I","50.00","1","2024-08-30"
"33169","Cliente_33169","19","Evandro","RECIFE - PE - Brasil","A","50.00","1","2024-12-20"
"44902","Cliente_44902","38","Junior","RECIFE - PE - Brasil","A","50.00","1","2024-09-06"
"32721","Cliente_32721","38","Junior","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-12-27"
"33759","Cliente_33759","16","Adelmo","PAULISTA - PE - Brasil","A","50.00","1","2025-02-20"
"4191","Cliente_4191","48","Flavio","CABO DE SANTO AGOSTINHO - PE - Brasil","A","50.00","1","2025-01-05"
"39462","Cliente_39462","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","I","50.00","1","2024-08-26"
"25431","Cliente_25431","8","Jonas","MORENO - PE - Brasil","A","50.00","1","2024-12-25"
"46696","Cliente_46696","25","Gilmar","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","2","2025-02-28"
"46073","Cliente_46073","51","Eraldo","OLINDA - PE - Brasil","A","50.00","1","2024-12-20"
"44982","Cliente_44982","38","Junior","BELO JARDIM - PE - Brasil","A","50.00","1","2025-01-18"
"45950","Cliente_45950","41","Edson","RECIFE - PE - Brasil","A","50.00","1","2024-12-13"
"46231","Cliente_46231","42","Otavio","RECIFE - PE - Brasil","A","50.00","1","2025-01-05"
"19413","Cliente_19413","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-12-23"
"6950","Cliente_6950","42","Otavio","CAMARAGIBE - PE - Brasil","A","50.00","1","2025-01-28"
"46166","Cliente_46166","51","Eraldo","IGARASSU - PE - Brasil","A","50.00","1","2024-12-29"
"31524","Cliente_31524","8","Jonas","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-11-15"
"45077","Cliente_45077","51","Eraldo","RECIFE - PE - Brasil","A","50.00","1","2024-09-21"
"44939","Cliente_44939","16","Adelmo","RECIFE - PE - Brasil","A","50.00","1","2024-09-08"
"21858","Cliente_21858","25","Gilmar","PALMARES - PE - Brasil","A","50.00","1","2024-12-30"
"33176","Cliente_33176","51","Eraldo","RECIFE - PE - Brasil","A","50.00","1","2025-02-18"
"25355","Cliente_25355","34","Denny","RECIFE - PE - Brasil","A","50.00","1","2025-02-13"
"45165","Cliente_45165","51","Eraldo","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-09-29"
"3909","Cliente_3909","25","Gilmar","RECIFE - PE - Brasil","A","50.00","1","2025-01-11"
"44577","Cliente_44577","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","I","50.00","1","2024-08-08"
"26164","Cliente_26164","8","Jonas","RECIFE - PE - Brasil","A","50.00","1","2025-01-13"
"38010","Cliente_38010","25","Gilmar","OLINDA - PE - Brasil","A","50.00","1","2024-12-23"
"45760","Cliente_45760","19","Evandro","RIBEIRAO - PE - Brasil","A","50.00","1","2024-11-24"
"39807","Cliente_39807","19","Evandro","OLINDA - PE - Brasil","A","50.00","1","2024-12-23"
"12697","Cliente_12697","38","Junior","RECIFE - PE - Brasil","A","50.00","1","2025-02-22"
"31579","Cliente_31579","16","Adelmo","RECIFE - PE - Brasil","A","50.00","1","2024-09-17"
"46308","Cliente_46308","48","Flavio","RECIFE - PE - Brasil","A","50.00","1","2025-01-13"
"12112","Cliente_12112","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2025-01-27"
"44626","Cliente_44626","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","I","50.00","1","2024-08-11"
"35380","Cliente_35380","51","Eraldo","GRAVATA - PE - Brasil","A","50.00","1","2025-01-04"
"8619","Cliente_8619","19","Evandro","RECIFE - PE - Brasil","A","50.00","1","2024-09-29"
"36820","Cliente_36820","25","Gilmar","RECIFE - PE - Brasil","I","50.00","1","2024-07-15"
"17964","Cliente_17964","25","Gilmar","RECIFE - PE - Brasil","I","50.00","1","2024-08-12"
"16940","Cliente_16940","41","Edson","RECIFE - PE - Brasil","A","50.00","1","2025-01-20"
"44682","Cliente_44682","19","Evandro","RECIFE - PE - Brasil","I","50.00","1","2024-08-16"
"23251","Cliente_23251","28","Rodrigues","RECIFE - PE - Brasil","I","50.00","1","2024-07-04"
"13208","Cliente_13208","8","Jonas","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-09-21"
"45276","Cliente_45276","48","Flavio","CARPINA - PE - Brasil","A","50.00","1","2024-10-09"
"18480","Cliente_18480","8","Jonas","RECIFE - PE - Brasil","A","50.00","1","2024-10-27"
"45610","Cliente_45610","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-11-07"
"31009","Cliente_31009","16","Adelmo","PAULISTA - PE - Brasil","A","50.00","1","2024-11-28"
"45949","Cliente_45949","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","A","50.00","1","2024-12-13"
"12737","Cliente_12737","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","50.00","1","2024-12-29"
"25824","Cliente_25824","28","Rodrigues","ARACOIABA - PE - Brasil","A","50.00","1","2024-11-16"
"181539","Cliente_181539","28","Rodrigues","JABOATAO DOS GUARARAPES - PE - Brasil","P","50.00","1","2024-10-03"
"6653","Cliente_6653","48","Flavio","RECIFE - PE - Brasil","A","50.00","1","2025-02-28"
"46678","Cliente_46678","41","Edson","CAMARAGIBE - PE - Brasil","A","50.00","1","2025-02-22"
"28813","Cliente_28813","42","Otavio","RECIFE - PE - Brasil","A","49.00","1","2025-02-09"
"41822","Cliente_41822","25","Gilmar","RECIFE - PE - Brasil","A","49.00","1","2024-10-17"
"7516","Cliente_7516","41","Edson","RECIFE - PE - Brasil","A","49.00","2","2025-01-27"
"45321","Cliente_45321","41","Edson","JABOATAO DOS GUARARAPES - PE - Brasil","A","49.00","1","2024-10-12"
"33144","Cliente_33144","41","Edson","JABOATAO DOS GUARARAPES - PE - Brasil","A","49.00","1","2024-11-16"
"29400","Cliente_29400","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","48.00","1","2024-12-20"
"3433","Cliente_3433","41","Edson","RECIFE - PE - Brasil","A","48.00","1","2025-01-25"
"586","Cliente_586","41","Edson","ESCADA - PE - Brasil","I","48.00","1","2024-07-10"
"46082","Cliente_46082","51","Eraldo","OLINDA - PE - Brasil","A","48.00","1","2024-12-21"
"30924","Cliente_30924","42","Otavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","48.00","1","2025-01-04"
"45650","Cliente_45650","19","Evandro","OLINDA - PE - Brasil","A","48.00","1","2024-11-10"
"46258","Cliente_46258","42","Otavio","RECIFE - PE - Brasil","A","48.00","1","2025-01-08"
"31273","Cliente_31273","42","Otavio","BARREIROS - PE - Brasil","A","48.00","1","2025-02-23"
"18443","Cliente_18443","41","Edson","IPOJUCA - PE - Brasil","I","48.00","1","2024-08-01"
"45991","Cliente_45991","42","Otavio","SERTANIA - PE - Brasil","A","48.00","1","2024-12-14"
"44867","Cliente_44867","8","Jonas","SAO LOURENCO DA MATA - PE - Brasil","I","47.00","1","2024-09-02"
"46256","Cliente_46256","48","Flavio","RECIFE - PE - Brasil","A","47.00","1","2025-01-08"
"4032","Cliente_4032","50","Rocha","JABOATAO DOS GUARARAPES - PE - Brasil","A","47.00","1","2025-02-16"
"40674","Cliente_40674","34","Denny","RECIFE - PE - Brasil","A","47.00","1","2025-01-17"
"45436","Cliente_45436","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","46.00","1","2024-10-23"
"3859","Cliente_3859","38","Junior","OLINDA - PE - Brasil","A","46.00","1","2024-12-07"
"3025","Cliente_3025","34","Denny","BARREIROS - PE - Brasil","A","46.00","1","2024-10-31"
"26733","Cliente_26733","48","Flavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","46.00","2","2024-10-23"
"35300","Cliente_35300","42","Otavio","BARREIROS - PE - Brasil","A","45.75","1","2024-11-23"
"15189","Cliente_15189","42","Otavio","ABREU E LIMA - PE - Brasil","I","45.00","1","2024-08-05"
"36138","Cliente_36138","34","Denny","OLINDA - PE - Brasil","I","45.00","1","2024-08-09"
"183365","Cliente_183365","38","Junior","RECIFE - PE - Brasil","P","45.00","1","2024-08-03"
"45422","Cliente_45422","38","Junior","RECIFE - PE - Brasil","A","45.00","1","2024-10-21"
"46699","Cliente_46699","16","Adelmo","RECIFE - PE - Brasil","A","45.00","1","2025-02-23"
"44985","Cliente_44985","41","Edson","CABO DE SANTO AGOSTINHO - PE - Brasil","A","45.00","1","2024-09-13"
"14785","Cliente_14785","48","Flavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2025-02-28"
"46551","Cliente_46551","51","Eraldo","ABREU E LIMA - PE - Brasil","A","45.00","1","2025-02-09"
"45295","Cliente_45295","25","Gilmar","RECIFE - PE - Brasil","A","45.00","1","2024-10-11"
"42644","Cliente_42644","42","Otavio","RECIFE - PE - Brasil","A","45.00","1","2025-02-23"
"21170","Cliente_21170","8","Jonas","OLINDA - PE - Brasil","A","45.00","1","2025-01-18"
"18167","Cliente_18167","28","Rodrigues","IPOJUCA - PE - Brasil","A","45.00","1","2024-12-22"
"44665","Cliente_44665","28","Rodrigues","RECIFE - PE - Brasil","I","45.00","1","2024-08-16"
"32243","Cliente_32243","51","Eraldo","ESCADA - PE - Brasil","I","45.00","1","2024-08-17"
"34913","Cliente_34913","48","Flavio","JABOATAO DOS GUARARAPES - PE - Brasil","I","45.00","1","2024-08-19"
"39811","Cliente_39811","8","Jonas","RECIFE - PE - Brasil","A","45.00","1","2024-11-25"
"14165","Cliente_14165","21","Edilson","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2024-12-18"
"35539","Cliente_35539","8","Jonas","CABO DE SANTO AGOSTINHO - PE - Brasil","A","45.00","1","2024-12-06"
"40188","Cliente_40188","34","Denny","ALIANCA - PE - Brasil","A","45.00","1","2024-12-07"
"23888","Cliente_23888","25","Gilmar","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2025-02-23"
"29034","Cliente_29034","28","Rodrigues","TIMBAUBA - PE - Brasil","I","45.00","1","2024-08-18"
"32125","Cliente_32125","25","Gilmar","RECIFE - PE - Brasil","I","45.00","1","2024-08-26"
"4186","Cliente_4186","8","Jonas","ALIANCA - PE - Brasil","A","45.00","1","2024-12-17"
"24980","Cliente_24980","42","Otavio","RECIFE - PE - Brasil","I","45.00","1","2024-07-27"
"45185","Cliente_45185","16","Adelmo","PAULISTA - PE - Brasil","A","45.00","1","2024-10-02"
"37140","Cliente_37140","19","Evandro","CAMARAGIBE - PE - Brasil","I","45.00","1","2024-08-03"
"45120","Cliente_45120","42","Otavio","RECIFE - PE - Brasil","A","45.00","1","2024-09-27"
"44969","Cliente_44969","28","Rodrigues","RECIFE - PE - Brasil","A","45.00","1","2024-09-12"
"46523","Cliente_46523","42","Otavio","RECIFE - PE - Brasil","A","45.00","1","2025-02-08"
"46605","Cliente_46605","19","Evandro","RECIFE - PE - Brasil","A","45.00","1","2025-02-16"
"8729","Cliente_8729","16","Adelmo","RECIFE - PE - Brasil","A","45.00","1","2024-10-30"
"46171","Cliente_46171","42","Otavio","RECIFE - PE - Brasil","A","45.00","1","2024-12-30"
"5055","Cliente_5055","38","Junior","RECIFE - PE - Brasil","I","45.00","1","2024-07-24"
"43404","Cliente_43404","25","Gilmar","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2024-10-25"
"19253","Cliente_19253","16","Adelmo","CAMARAGIBE - PE - Brasil","A","45.00","1","2025-02-28"
"44193","Cliente_44193","16","Adelmo","JABOATAO - PE - Brasil","I","45.00","1","2024-07-05"
"24722","Cliente_24722","28","Rodrigues","TIMBAUBA - PE - Brasil","I","45.00","1","2024-07-20"
"44151","Cliente_44151","42","Otavio","RECIFE - PE - Brasil","A","45.00","2","2025-02-19"
"44399","Cliente_44399","16","Adelmo","CAMARAGIBE - PE - Brasil","A","45.00","1","2025-02-25"
"45759","Cliente_45759","42","Otavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2024-11-24"
"45807","Cliente_45807","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2024-11-28"
"37697","Cliente_37697","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2024-10-07"
"5920","Cliente_5920","38","Junior","RECIFE - PE - Brasil","A","45.00","1","2025-02-13"
"6411","Cliente_6411","21","Edilson","RECIFE - PE - Brasil","A","45.00","1","2024-12-31"
"44706","Cliente_44706","19","Evandro","RECIFE - PE - Brasil","I","45.00","1","2024-09-02"
"44335","Cliente_44335","34","Denny","RECIFE - PE - Brasil","I","45.00","1","2024-07-17"
"35272","Cliente_35272","28","Rodrigues","AGUA PRETA - PE - Brasil","A","45.00","1","2024-10-24"
"182859","Cliente_182859","28","Rodrigues","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2025-01-08"
"45527","Cliente_45527","38","Junior","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2024-10-31"
"19136","Cliente_19136","16","Adelmo","OLINDA - PE - Brasil","I","45.00","1","2024-08-23"
"46596","Cliente_46596","16","Adelmo","RECIFE - PE - Brasil","A","45.00","1","2025-02-15"
"42758","Cliente_42758","42","Otavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","45.00","1","2024-12-11"
"33930","Cliente_33930","51","Eraldo","IGARASSU - PE - Brasil","A","45.00","1","2024-11-16"
"44910","Cliente_44910","38","Junior","RECIFE - PE - Brasil","A","44.00","2","2024-09-07"
"4500","Cliente_4500","42","Otavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","44.00","1","2024-12-21"
"45562","Cliente_45562","42","Otavio","RECIFE - PE - Brasil","A","44.00","1","2024-11-03"
"45067","Cliente_45067","48","Flavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","43.00","1","2024-12-27"
"25775","Cliente_25775","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","A","43.00","1","2024-10-17"
"184175","Cliente_184175","41","Edson","SAO JOSE DA COROA GRANDE - PE - Brasil","I","43.00","1","2024-07-04"
"45682","Cliente_45682","51","Eraldo","JABOATAO DOS GUARARAPES - PE - Brasil","A","43.00","1","2024-11-14"
"7629","Cliente_7629","28","Rodrigues","JABOATAO DOS GUARARAPES - PE - Brasil","A","43.00","2","2024-12-15"
"34278","Cliente_34278","34","Denny","JABOATAO DOS GUARARAPES - PE - Brasil","I","43.00","1","2024-09-02"
"44414","Cliente_44414","19","Evandro","VINHEDO - SP - Brasil","I","42.40","1","2024-07-24"
"21438","Cliente_21438","48","Flavio","RECIFE - PE - Brasil","A","42.00","1","2024-09-26"
"17845","Cliente_17845","42","Otavio","CABO DE SANTO AGOSTINHO - PE - Brasil","A","42.00","1","2025-01-11"
"20573","Cliente_20573","48","Flavio","PAULISTA - PE - Brasil","I","42.00","1","2024-08-01"
"27806","Cliente_27806","28","Rodrigues","JABOATAO DOS GUARARAPES - PE - Brasil","A","42.00","1","2025-02-12"
"1628","Cliente_1628","28","Rodrigues","POMBOS - PE - Brasil","A","42.00","1","2024-11-01"
"37540","Cliente_37540","16","Adelmo","RECIFE - PE - Brasil","A","42.00","1","2024-12-01"
"46406","Cliente_46406","51","Eraldo","RECIFE - PE - Brasil","A","42.00","1","2025-01-25"
"44524","Cliente_44524","42","Otavio","IPOJUCA - PE - Brasil","I","42.00","1","2024-08-03"
"184220","Cliente_184220","34","Denny","JABOATAO DOS GUARARAPES - PE - Brasil","A","42.00","1","2024-12-07"
"31775","Cliente_31775","41","Edson","SIRINHAEM - PE - Brasil","A","42.00","1","2025-01-11"
"45240","Cliente_45240","42","Otavio","RECIFE - PE - Brasil","A","42.00","1","2024-10-06"
"43104","Cliente_43104","38","Junior","RECIFE - PE - Brasil","A","42.00","1","2024-12-21"
"46763","Cliente_46763","42","Otavio","RECIFE - PE - Brasil","A","42.00","1","2025-02-28"
"32121","Cliente_32121","38","Junior","RECIFE - PE - Brasil","A","41.00","1","2025-02-11"
"15258","Cliente_15258","48","Flavio","RECIFE - PE - Brasil","A","40.00","1","2024-09-08"
"27781","Cliente_27781","51","Eraldo","RECIFE - PE - Brasil","A","40.00","1","2024-09-21"
"23675","Cliente_23675","51","Eraldo","CAMARAGIBE - PE - Brasil","I","40.00","1","2024-08-19"
"28025","Cliente_28025","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","40.00","1","2024-12-20"
"18759","Cliente_18759","16","Adelmo","PAULISTA - PE - Brasil","A","40.00","1","2025-02-28"
"5333","Cliente_5333","42","Otavio","OLINDA - PE - Brasil","A","40.00","1","2024-11-03"
"7874","Cliente_7874","42","Otavio","RECIFE - PE - Brasil","A","40.00","1","2024-09-23"
"39587","Cliente_39587","8","Jonas","JABOATAO DOS GUARARAPES - PE - Brasil","A","40.00","1","2024-12-08"
"43445","Cliente_43445","16","Adelmo","RECIFE - PE - Brasil","I","40.00","1","2024-09-01"
"46468","Cliente_46468","34","Denny","RECIFE - PE - Brasil","A","40.00","1","2025-02-02"
"35036","Cliente_35036","34","Denny","RECIFE - PE - Brasil","A","40.00","1","2025-01-18"
"45525","Cliente_45525","42","Otavio","RECIFE - PE - Brasil","A","40.00","1","2024-10-31"
"40569","Cliente_40569","48","Flavio","BARREIROS - PE - Brasil","I","40.00","1","2024-08-29"
"44704","Cliente_44704","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","I","40.00","1","2024-08-18"
"6789","Cliente_6789","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","40.00","1","2025-02-04"
"39653","Cliente_39653","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","40.00","1","2024-10-19"
"185793","Cliente_185793","48","Flavio","OLINDA - PE - Brasil","A","40.00","1","2024-12-03"
"46134","Cliente_46134","42","Otavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","40.00","1","2024-12-27"
"35908","Cliente_35908","19","Evandro","RECIFE - PE - Brasil","A","40.00","1","2025-02-23"
"45081","Cliente_45081","34","Denny","JABOATAO DOS GUARARAPES - PE - Brasil","A","40.00","1","2024-09-22"
"36268","Cliente_36268","48","Flavio","RECIFE - PE - Brasil","A","40.00","1","2024-09-05"
"46107","Cliente_46107","51","Eraldo","TAMANDARE - PE - Brasil","A","40.00","1","2024-12-23"
"45313","Cliente_45313","42","Otavio","RECIFE - PE - Brasil","A","40.00","1","2024-10-12"
"45253","Cliente_45253","38","Junior","RECIFE - PE - Brasil","A","40.00","1","2024-10-06"
"36194","Cliente_36194","42","Otavio","CARPINA - PE - Brasil","A","40.00","1","2025-02-26"
"35240","Cliente_35240","42","Otavio","PESQUEIRA - PE - Brasil","A","40.00","1","2024-09-05"
"15340","Cliente_15340","8","Jonas","RECIFE - PE - Brasil","A","40.00","1","2024-12-13"
"11869","Cliente_11869","16","Adelmo","OLINDA - PE - Brasil","A","40.00","1","2024-12-13"
"24420","Cliente_24420","19","Evandro","RECIFE - PE - Brasil","A","40.00","1","2024-11-07"
"44634","Cliente_44634","38","Junior","RECIFE - PE - Brasil","I","40.00","1","2024-08-12"
"45215","Cliente_45215","25","Gilmar","OLINDA - PE - Brasil","A","40.00","1","2024-10-04"
"45572","Cliente_45572","38","Junior","RECIFE - PE - Brasil","A","40.00","1","2024-11-02"
"36595","Cliente_36595","34","Denny","JABOATAO DOS GUARARAPES - PE - Brasil","A","40.00","1","2024-12-20"
"22090","Cliente_22090","25","Gilmar","RECIFE - PE - Brasil","A","40.00","1","2024-12-15"
